scheme,board_id,size_class,mask_ratio,mask_idx,target_number,rank,top1,top3,top5,top10,active_module_count_mean,abstain_rate,no_informative_modules_rate,score_std,final_score_std
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,44,16,0,0,0,0,1.325,0.8675,0.0,0.08855693759204658,0.08855693759204658
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,44,13,0,0,0,0,9.2,0.0,0.0,0.10270346722007562,0.10270346722007562
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,44,12,0,0,0,0,8.15,0.0,0.0,0.09462894913920256,0.09462894913920256
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,24,0,0,0,0,9.225,0.0,0.0,0.09464969696148225,0.09464969696148225
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,21,0,0,0,0,3.65,0.6359102244389028,0.0,0.07351918672606567,0.07351918672606567
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,29,0,0,0,0,1.775,0.8229426433915212,0.0,0.09718569229184905,0.09718569229184905
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,21,0,0,0,0,1.3,0.8703241895261845,0.0,0.08633571245318132,0.08633571245318132
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,23,0,0,0,0,9.225,0.0,0.0,0.10247416249907115,0.10247416249907115
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,45,24,0,0,0,0,8.175,0.0,0.0,0.09464969696148225,0.09464969696148225
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,35,0,0,0,0,9.2,0.0,0.0,0.09475423223818324,0.09475423223818324
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,35,0,0,0,0,3.55,0.645,0.0,0.07642832508785703,0.07642832508785703
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,27,0,0,0,0,1.775,0.8225,0.0,0.08931576991918898,0.08931576991918898
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,31,0,0,0,0,1.3,0.87,0.0,0.08666665501008729,0.08666665501008729
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,34,0,0,0,0,9.2,0.0,0.0,0.1005855998630556,0.1005855998630556
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,46,35,0,0,0,0,8.15,0.0,0.0,0.09475423223818324,0.09475423223818324
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,27,0,0,0,0,9.275,0.0,0.0,0.09471934263001713,0.09471934263001713
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,33,0,0,0,0,3.675,0.6352357320099256,0.0,0.07726155154383213,0.07726155154383213
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,33,0,0,0,0,1.9,0.8114143920595533,0.0,0.09396860108106603,0.09396860108106603
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,32,0,0,0,0,1.325,0.8684863523573201,0.0,0.08957226948729842,0.08957226948729842
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,24,0,0,0,0,9.275,0.0,0.0,0.09970473632905154,0.09970473632905154
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,47,27,0,0,0,0,8.175,0.0,0.0,0.09471934263001713,0.09471934263001713
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,6,0,0,0,1,9.325,0.0,0.0,0.08928696131834628,0.08928696131834628
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,5,0,0,1,1,3.625,0.6410891089108911,0.0,0.07519255168897761,0.07519255168897761
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,9,0,0,0,1,1.85,0.8168316831683168,0.0,0.08748641993460218,0.08748641993460218
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,12,0,0,0,0,1.325,0.8688118811881188,0.025,0.08873595819448414,0.08873595819448414
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,9,0,0,0,1,9.325,0.0,0.0,0.09770484010766009,0.09770484010766009
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,49,6,0,0,0,1,8.2,0.0,0.0,0.08928696131834626,0.08928696131834626
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,30,0,0,0,0,9.3,0.0,0.0,0.09815625924918986,0.09815625924918986
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,32,0,0,0,0,3.475,0.6550868486352357,0.0,0.07758095172195785,0.07758095172195785
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,27,0,0,0,0,1.75,0.826302729528536,0.0,0.08831677686918972,0.08831677686918972
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,31,0,0,0,0,1.325,0.8684863523573201,0.0,0.08310776946342949,0.08310776946342949
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,39,0,0,0,0,9.3,0.0,0.0,0.10945012550043083,0.10945012550043083
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,52,30,0,0,0,0,8.225,0.0,0.0,0.09815625924918986,0.09815625924918986
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,31,0,0,0,0,9.175,0.0,0.0,0.09327420901170398,0.09327420901170398
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,37,0,0,0,0,3.325,0.6675,0.0,0.07571641968254707,0.07571641968254707
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,40,0,0,0,0,1.65,0.835,0.0,0.0919014597606091,0.0919014597606091
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,39,0,0,0,0,1.225,0.8775,0.0,0.08399578598051613,0.08399578598051613
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,34,0,0,0,0,9.175,0.0,0.0,0.10341562182857475,0.10341562182857475
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,54,31,0,0,0,0,8.15,0.0,0.0,0.09327420901170398,0.09327420901170398
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,23,0,0,0,0,9.2,0.0,0.0,0.0929744942915216,0.0929744942915216
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,26,0,0,0,0,3.35,0.6658354114713217,0.0,0.0760990428401239,0.0760990428401239
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,19,0,0,0,0,1.65,0.8354114713216958,0.0,0.09057925461033207,0.09057925461033207
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,22,0,0,0,0,1.225,0.8778054862842892,0.025,0.09356977224506877,0.09356977224506877
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,20,0,0,0,0,9.2,0.0,0.0,0.10344760008510304,0.10344760008510304
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,55,23,0,0,0,0,8.175,0.0,0.0,0.0929744942915216,0.0929744942915216
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,13,0,0,0,0,9.225,0.0,0.0,0.0938611186926152,0.0938611186926152
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,16,0,0,0,0,3.325,0.6691542288557214,0.0,0.07725812364495796,0.07725812364495796
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,12,0,0,0,0,1.7,0.8308457711442786,0.0,0.0922705851227515,0.0922705851227515
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,17,0,0,0,0,1.275,0.8731343283582089,0.0,0.0903730150452979,0.0903730150452979
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,24,0,0,0,0,9.225,0.0,0.0,0.10398889668323469,0.10398889668323469
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,56,13,0,0,0,0,8.2,0.0,0.0,0.0938611186926152,0.0938611186926152
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,7,0,0,0,1,9.2,0.0,0.0,0.09258062280683914,0.09258062280683914
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,6,0,0,0,1,3.325,0.6691542288557214,0.0,0.0765172094478628,0.0765172094478628
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,5,0,0,1,1,1.65,0.835820895522388,0.0,0.0835429646110823,0.0835429646110823
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,6,0,0,0,1,1.3,0.8706467661691543,0.0,0.0812150207453297,0.0812150207453297
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,8,0,0,0,1,9.2,0.0,0.0,0.10400976151244254,0.10400976151244254
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,58,7,0,0,0,1,8.2,0.0,0.0,0.09258062280683914,0.09258062280683914
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,19,0,0,0,0,9.175,0.0,0.0,0.09203654732363606,0.09203654732363606
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,29,0,0,0,0,3.325,0.6683291770573566,0.0,0.07709495675765543,0.07709495675765543
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,28,0,0,0,0,1.65,0.8354114713216958,0.0,0.08738671121530849,0.08738671121530849
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,30,0,0,0,0,1.275,0.8728179551122195,0.0,0.08229429707463747,0.08229429707463747
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,22,0,0,0,0,9.175,0.0,0.0,0.10227004492612994,0.10227004492612994
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,59,19,0,0,0,0,8.2,0.0,0.0,0.09203654732363607,0.09203654732363607
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,18,0,0,0,0,9.25,0.0,0.0,0.09307747063116724,0.09307747063116724
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,15,0,0,0,0,3.375,0.6658415841584159,0.0,0.07779760214031359,0.07779760214031359
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,11,0,0,0,0,1.7,0.8316831683168316,0.0,0.08469953816641847,0.08469953816641847
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,16,0,0,0,0,1.3,0.8712871287128713,0.0,0.080813510404743,0.080813510404743
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,26,0,0,0,0,9.25,0.0,0.0,0.10523795888442924,0.10523795888442924
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,61,18,0,0,0,0,8.225,0.0,0.0,0.09307747063116724,0.09307747063116724
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,31,0,0,0,0,9.15,0.0,0.0,0.09644822258310289,0.09644822258310289
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,29,0,0,0,0,3.25,0.6758104738154613,0.0,0.080139967757546,0.080139967757546
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,34,0,0,0,0,1.6,0.8403990024937655,0.0,0.08345654273944936,0.08345654273944936
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,35,0,0,0,0,1.2,0.8802992518703242,0.0,0.08771201943778022,0.08771201943778022
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,32,0,0,0,0,9.15,0.0,0.0,0.10365195480472164,0.10365195480472164
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,63,31,0,0,0,0,8.175,0.0,0.0,0.09644822258310289,0.09644822258310289
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,29,0,0,0,0,9.125,0.0,0.0,0.0971271303322614,0.0971271303322614
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,32,0,0,0,0,3.2,0.68,0.0,0.0831542355178836,0.0831542355178836
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,36,0,0,0,0,1.575,0.8425,0.0,0.08842620638741322,0.08842620638741322
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,28,0,0,0,0,1.15,0.885,0.025,0.10035292949556877,0.10035292949556877
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,32,0,0,0,0,9.125,0.0,0.0,0.09857572134419981,0.09857572134419981
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,64,29,0,0,0,0,8.15,0.0,0.0,0.09712713033226138,0.09712713033226138
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,3,0,1,1,1,9.15,0.0,0.0,0.09742962127589323,0.09742962127589323
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,8,0,0,0,1,3.25,0.6758104738154613,0.0,0.08292061775232057,0.08292061775232057
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,13,0,0,0,0,1.55,0.8453865336658354,0.0,0.09325194191276567,0.09325194191276567
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,10,0,0,0,1,1.15,0.885286783042394,0.025,0.09998398876348395,0.09998398876348395
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,3,0,1,1,1,9.15,0.0,0.0,0.09777603346742936,0.09777603346742936
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,65,3,0,1,1,1,8.1,0.0,0.0,0.09742962127589323,0.09742962127589323
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,1,1,1,1,1,9.275,0.0,0.0,0.09879458695873441,0.09879458695873441
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,1,1,1,1,1,3.4,0.6650246305418719,0.0,0.08524370039221597,0.08524370039221597
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,10,0,0,0,1,1.725,0.8300492610837439,0.0,0.09628752942611025,0.09628752942611025
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,14,0,0,0,0,1.225,0.8793103448275862,0.075,0.11208094242191252,0.11208094242191252
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,2,0,1,1,1,9.275,0.0,0.0,0.09954441818608774,0.09954441818608774
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,67,1,1,1,1,1,8.25,0.0,0.0,0.09879458695873441,0.09879458695873441
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,32,0,0,0,0,9.35,0.0,0.0,0.09874379074463088,0.09874379074463088
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,33,0,0,0,0,3.375,0.6699266503667481,0.0,0.07876061938565392,0.07876061938565392
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,30,0,0,0,0,1.775,0.8264058679706602,0.0,0.08559801982339278,0.08559801982339278
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,31,0,0,0,0,1.3,0.8728606356968215,0.05,0.090319852019063,0.090319852019063
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,37,0,0,0,0,9.35,0.0,0.0,0.09082821263077552,0.09082821263077552
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,70,32,0,0,0,0,8.3,0.0,0.0,0.09874379074463088,0.09874379074463088
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,38,0,0,0,0,9.075,0.0,0.0,0.08506237346561087,0.08506237346561087
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,34,0,0,0,0,3.1,0.69,0.0,0.07626410487974267,0.07626410487974267
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,21,0,0,0,0,1.575,0.8425,0.0,0.08563963867412604,0.08563963867412604
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,27,0,0,0,0,1.2,0.88,0.025,0.09093186163625566,0.09093186163625566
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,35,0,0,0,0,9.075,0.0,0.0,0.0763474632548978,0.0763474632548978
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,74,38,0,0,0,0,8.125,0.0,0.0,0.08506237346561087,0.08506237346561087
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,15,0,0,0,0,9.15,0.0,0.0,0.08542474502302858,0.08542474502302858
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,25,0,0,0,0,3.1,0.6915422885572139,0.0,0.07606477346107698,0.07606477346107698
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,31,0,0,0,0,1.575,0.8432835820895522,0.0,0.08855478293055262,0.08855478293055262
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,27,0,0,0,0,1.225,0.8781094527363185,0.0,0.08928893496203065,0.08928893496203065
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,17,0,0,0,0,9.15,0.0,0.0,0.07083144960839069,0.07083144960839069
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,76,15,0,0,0,0,8.175,0.0,0.0,0.08542474502302856,0.08542474502302856
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,25,0,0,0,0,9.225,0.0,0.0,0.08732928290448078,0.08732928290448078
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,19,0,0,0,0,3.15,0.6881188118811881,0.0,0.07678890511745018,0.07678890511745018
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,19,0,0,0,0,1.65,0.8366336633663366,0.0,0.08447887788538586,0.08447887788538586
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,24,0,0,0,0,1.2,0.8811881188118812,0.05,0.09751713325316197,0.09751713325316197
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,17,0,0,0,0,9.225,0.0,0.0,0.07393372900653838,0.07393372900653838
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,78,25,0,0,0,0,8.25,0.0,0.0,0.08732928290448076,0.08732928290448076
baseline,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,33,0,0,0,0,9.15,0.0,0.0,0.08690306614645782,0.08690306614645782
hard_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,34,0,0,0,0,3.1,0.6907730673316709,0.0,0.07717005340649098,0.07717005340649098
hard_gate_055,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,39,0,0,0,0,1.6,0.8403990024937655,0.0,0.08919027324270949,0.08919027324270949
hard_gate_060,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,39,0,0,0,0,1.175,0.8827930174563591,0.025,0.09507509579508587,0.09507509579508587
soft_gate_050,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,31,0,0,0,0,9.15,0.0,0.0,0.0731524311779962,0.0731524311779962
centered_weighted_sum,xlsx:樣本2:Sheet16:2:1:8x10,8x10,0.5,0,79,33,0,0,0,0,8.2,0.0,0.0,0.0869030661464578,0.0869030661464578
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,6,0,0,0,1,9.166666666666666,0.0,0.0,0.05137404323106199,0.05137404323106199
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,13,0,0,0,0,4.541666666666667,0.5495867768595041,0.0,0.05155821920015877,0.05155821920015877
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,18,0,0,0,0,2.3333333333333335,0.768595041322314,0.0,0.07232998717011821,0.07232998717011821
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,7,0,0,0,1,1.625,0.8388429752066116,0.0,0.06813333705282047,0.06813333705282047
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,9,0,0,0,1,9.166666666666666,0.0,0.0,0.06460330883872209,0.06460330883872209
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,4,6,0,0,0,1,9.5,0.0,0.0,0.05137404323106199,0.05137404323106199
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,4,0,0,1,1,9.083333333333334,0.0,0.0,0.05279862631310903,0.05279862631310903
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,4,0,0,1,1,4.541666666666667,0.5458333333333333,0.0,0.05355287091855914,0.05355287091855914
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,9,0,0,0,1,2.25,0.775,0.0,0.0688838651609458,0.0688838651609458
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,18,0,0,0,0,1.5833333333333333,0.8416666666666667,0.0,0.0632974459395773,0.0632974459395773
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,5,0,0,1,1,9.083333333333334,0.0,0.0,0.06533998180079852,0.06533998180079852
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,5,4,0,0,1,1,9.5,0.0,0.0,0.05279862631310902,0.05279862631310902
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,7,0,0,0,1,9.208333333333334,0.0,0.0,0.05227610363882179,0.05227610363882179
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,5,0,0,1,1,4.541666666666667,0.551440329218107,0.0,0.053054957675387135,0.053054957675387135
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,1,1,1,1,1,2.375,0.7654320987654321,0.0,0.07274755310744073,0.07274755310744073
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,1,1,1,1,1,1.5833333333333333,0.8436213991769548,0.0,0.06380630885734337,0.06380630885734337
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,7,0,0,0,1,9.208333333333334,0.0,0.0,0.06519213458291054,0.06519213458291054
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,6,7,0,0,0,1,9.5,0.0,0.0,0.052276103638821785,0.052276103638821785
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,23,0,0,0,0,9.333333333333334,0.0,0.0,0.05636396042527734,0.05636396042527734
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,23,0,0,0,0,4.5,0.5609756097560976,0.0,0.056287904320062386,0.056287904320062386
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,14,0,0,0,0,2.4583333333333335,0.7601626016260162,0.0,0.06179723788795731,0.06179723788795731
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,20,0,0,0,0,1.625,0.8414634146341463,0.0,0.06043031706735187,0.06043031706735187
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,23,0,0,0,0,9.333333333333334,0.0,0.0,0.055056083848405865,0.055056083848405865
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,11,23,0,0,0,0,9.5,0.0,0.0,0.05636396042527733,0.05636396042527733
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,14,0,0,0,0,9.208333333333334,0.0,0.0,0.05450947732221505,0.05450947732221505
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,10,0,0,0,1,4.5,0.5555555555555556,0.0,0.055149529461293936,0.055149529461293936
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,19,0,0,0,0,2.3333333333333335,0.7695473251028807,0.0,0.06640811844640548,0.06640811844640548
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,19,0,0,0,0,1.5833333333333333,0.8436213991769548,0.0,0.06568465854740234,0.06568465854740234
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,10,0,0,0,1,9.208333333333334,0.0,0.0,0.05430236355571049,0.05430236355571049
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,12,14,0,0,0,0,9.5,0.0,0.0,0.054509477322215054,0.054509477322215054
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,16,0,0,0,0,9.125,0.0,0.0,0.05248694364154558,0.05248694364154558
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,10,0,0,0,1,4.541666666666667,0.5477178423236515,0.0,0.05190730501624847,0.05190730501624847
hard_gate_055,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,12,0,0,0,0,2.25,0.7759336099585062,0.0,0.058705595924534615,0.058705595924534615
hard_gate_060,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,7,0,0,0,1,1.5833333333333333,0.8423236514522822,0.0,0.0606351485455958,0.0606351485455958
soft_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,13,0,0,0,0,9.125,0.0,0.0,0.052522960704006055,0.052522960704006055
centered_weighted_sum,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,15,16,0,0,0,0,9.5,0.0,0.0,0.052486943641545596,0.052486943641545596
baseline,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,17,12,0,0,0,0,9.083333333333334,0.0,0.0,0.059010020232534904,0.059010020232534904
hard_gate_050,xlsx:樣本2:Sheet5:2:1:8x10,8x10,0.3,0,17,12,0,0,0,0,4.541666666666667,0.551440329218107,0.0,0.05296619244959047,0.05296619244959047
