issue,draw_date,numbers,day_issue_index
114071904,2025-12-21,"[2, 4, 5, 9, 18, 21, 23, 28, 31, 33, 36, 40, 41, 43, 46, 52, 59, 65, 75, 76]",42
114071905,2025-12-21,"[1, 2, 3, 5, 10, 25, 30, 31, 32, 33, 35, 38, 46, 54, 59, 61, 62, 64, 71, 74]",43
114071906,2025-12-21,"[4, 5, 6, 7, 19, 21, 29, 39, 42, 43, 55, 56, 57, 60, 65, 67, 68, 70, 73, 78]",44
114071907,2025-12-21,"[3, 5, 7, 8, 9, 28, 37, 38, 40, 41, 49, 50, 53, 54, 60, 61, 62, 63, 76, 77]",45
114071908,2025-12-21,"[1, 25, 29, 32, 34, 39, 41, 45, 49, 50, 51, 54, 60, 64, 65, 66, 68, 69, 72, 74]",46
114071909,2025-12-21,"[2, 4, 8, 10, 21, 22, 23, 30, 36, 40, 45, 51, 52, 53, 56, 61, 62, 66, 78, 79]",47
114071910,2025-12-21,"[5, 7, 9, 12, 13, 15, 16, 20, 26, 40, 44, 45, 46, 48, 49, 63, 68, 69, 75, 77]",48
114071911,2025-12-21,"[1, 7, 10, 11, 12, 15, 19, 20, 25, 28, 29, 40, 41, 43, 46, 47, 52, 55, 59, 63]",49
114071912,2025-12-21,"[8, 13, 14, 19, 23, 27, 32, 34, 36, 40, 43, 44, 51, 53, 56, 62, 63, 69, 73, 78]",50
114071913,2025-12-21,"[3, 13, 19, 24, 25, 26, 41, 42, 45, 46, 50, 51, 57, 62, 63, 67, 68, 71, 72, 73]",51
114071914,2025-12-21,"[3, 8, 12, 14, 20, 23, 24, 25, 30, 35, 44, 47, 54, 56, 57, 64, 65, 66, 69, 75]",52
114071915,2025-12-21,"[6, 8, 14, 19, 24, 25, 29, 34, 47, 48, 49, 54, 55, 58, 59, 68, 71, 74, 76, 80]",53
114071916,2025-12-21,"[2, 6, 11, 31, 38, 42, 43, 44, 45, 51, 58, 59, 65, 67, 68, 69, 70, 72, 78, 80]",54
114071917,2025-12-21,"[1, 2, 4, 10, 12, 23, 24, 26, 31, 36, 40, 45, 46, 47, 56, 60, 61, 62, 68, 72]",55
114071918,2025-12-21,"[3, 7, 10, 12, 13, 26, 27, 33, 37, 38, 39, 41, 44, 55, 56, 59, 63, 68, 69, 75]",56
114071919,2025-12-21,"[3, 4, 14, 15, 19, 21, 25, 30, 31, 34, 35, 36, 44, 52, 60, 62, 63, 74, 78, 80]",57
114071920,2025-12-21,"[1, 9, 13, 15, 16, 18, 19, 20, 28, 34, 35, 36, 38, 41, 42, 43, 47, 49, 62, 80]",58
114071921,2025-12-21,"[12, 13, 19, 21, 26, 27, 29, 32, 34, 40, 42, 44, 45, 52, 57, 59, 68, 69, 78, 79]",59
114071922,2025-12-21,"[1, 12, 19, 22, 24, 32, 33, 43, 52, 59, 60, 62, 63, 65, 67, 72, 73, 76, 79, 80]",60
114071923,2025-12-21,"[2, 5, 7, 14, 16, 21, 22, 24, 27, 30, 34, 35, 42, 45, 48, 52, 57, 59, 74, 76]",61
114071924,2025-12-21,"[8, 9, 14, 15, 18, 22, 35, 37, 38, 40, 41, 42, 45, 46, 59, 63, 68, 75, 76, 78]",62
114071925,2025-12-21,"[3, 9, 10, 12, 14, 15, 17, 19, 20, 21, 22, 36, 39, 44, 51, 52, 55, 64, 72, 79]",63
114071926,2025-12-21,"[4, 12, 20, 24, 27, 29, 31, 32, 35, 39, 41, 44, 45, 46, 54, 56, 58, 71, 72, 74]",64
114071927,2025-12-21,"[5, 6, 15, 19, 23, 29, 31, 36, 37, 40, 50, 55, 56, 58, 61, 67, 68, 70, 71, 78]",65
114071928,2025-12-21,"[2, 5, 9, 10, 17, 20, 21, 22, 28, 38, 39, 45, 58, 59, 60, 63, 64, 74, 75, 80]",66
114071929,2025-12-21,"[5, 15, 16, 22, 24, 26, 28, 29, 30, 31, 36, 42, 46, 52, 53, 56, 61, 72, 73, 78]",67
114071930,2025-12-21,"[1, 2, 9, 12, 15, 16, 17, 29, 32, 35, 37, 38, 39, 41, 42, 58, 61, 63, 64, 66]",68
114071931,2025-12-21,"[5, 6, 7, 11, 20, 21, 24, 25, 27, 29, 30, 36, 38, 39, 45, 54, 62, 63, 66, 75]",69
114071932,2025-12-21,"[4, 6, 7, 22, 25, 30, 32, 34, 38, 40, 42, 46, 47, 49, 63, 66, 67, 69, 70, 73]",70
114071933,2025-12-21,"[1, 2, 7, 11, 13, 16, 20, 23, 24, 28, 32, 38, 40, 47, 48, 51, 57, 58, 59, 79]",71
114071934,2025-12-21,"[5, 8, 11, 12, 13, 20, 22, 24, 29, 36, 45, 50, 57, 62, 63, 65, 66, 69, 70, 72]",72
114071935,2025-12-21,"[3, 4, 10, 37, 40, 43, 48, 49, 53, 55, 57, 60, 62, 63, 66, 70, 73, 74, 77, 78]",73
114071936,2025-12-21,"[1, 2, 9, 18, 20, 25, 27, 32, 33, 35, 36, 41, 50, 51, 52, 55, 66, 72, 75, 77]",74
114071937,2025-12-21,"[3, 11, 12, 16, 20, 24, 28, 39, 45, 65, 66, 70, 71, 72, 74, 75, 76, 77, 78, 80]",75
114071938,2025-12-21,"[4, 11, 18, 22, 23, 26, 30, 34, 38, 40, 44, 51, 56, 65, 66, 69, 73, 75, 76, 79]",76
114071939,2025-12-21,"[10, 15, 16, 19, 25, 27, 34, 39, 42, 44, 45, 49, 52, 58, 60, 62, 63, 65, 66, 78]",77
114071940,2025-12-21,"[2, 4, 6, 10, 15, 16, 18, 20, 22, 28, 34, 38, 46, 65, 67, 69, 70, 75, 76, 79]",78
114071941,2025-12-21,"[3, 5, 17, 18, 24, 29, 31, 34, 40, 44, 45, 49, 52, 53, 54, 60, 68, 76, 79, 80]",79
114071942,2025-12-21,"[4, 6, 16, 19, 21, 26, 31, 32, 36, 42, 48, 54, 55, 56, 60, 65, 66, 68, 71, 77]",80
114071943,2025-12-21,"[1, 5, 6, 10, 18, 19, 26, 28, 35, 36, 37, 41, 44, 45, 46, 54, 56, 70, 74, 78]",81
114071944,2025-12-21,"[2, 3, 10, 12, 13, 18, 19, 22, 26, 27, 28, 30, 32, 33, 36, 51, 60, 64, 73, 77]",82
114071945,2025-12-21,"[1, 2, 4, 5, 10, 13, 14, 24, 26, 28, 32, 33, 39, 41, 43, 47, 63, 69, 77, 79]",83
114071946,2025-12-21,"[2, 5, 8, 15, 17, 18, 31, 34, 40, 42, 44, 48, 50, 58, 62, 71, 72, 73, 77, 79]",84
114071947,2025-12-21,"[1, 7, 8, 9, 14, 23, 25, 28, 30, 37, 38, 47, 56, 60, 63, 66, 72, 75, 76, 80]",85
114071948,2025-12-21,"[1, 2, 5, 7, 10, 11, 12, 22, 25, 29, 34, 41, 46, 47, 53, 60, 61, 71, 76, 79]",86
114071949,2025-12-21,"[7, 8, 17, 19, 21, 22, 23, 28, 34, 37, 44, 48, 50, 52, 55, 60, 61, 63, 65, 70]",87
114071950,2025-12-21,"[1, 7, 9, 13, 17, 18, 19, 29, 30, 33, 34, 38, 39, 44, 47, 49, 66, 67, 74, 80]",88
114071951,2025-12-21,"[3, 9, 16, 18, 19, 26, 35, 36, 41, 42, 54, 59, 62, 65, 66, 67, 70, 73, 75, 76]",89
114071952,2025-12-21,"[4, 6, 10, 13, 14, 17, 19, 28, 31, 32, 34, 35, 38, 43, 45, 63, 64, 68, 74, 77]",90
114071953,2025-12-21,"[10, 15, 18, 22, 25, 29, 38, 41, 45, 49, 54, 55, 58, 62, 65, 66, 70, 74, 78, 80]",91
114071954,2025-12-21,"[1, 7, 9, 12, 13, 16, 17, 27, 33, 40, 42, 45, 52, 53, 58, 59, 64, 65, 66, 77]",92
114071955,2025-12-21,"[4, 9, 10, 18, 23, 25, 27, 30, 31, 34, 41, 43, 54, 56, 59, 60, 61, 70, 78, 80]",93
114071956,2025-12-21,"[3, 6, 9, 12, 14, 17, 21, 22, 23, 35, 39, 42, 44, 50, 61, 71, 73, 75, 78, 80]",94
114071957,2025-12-21,"[1, 7, 8, 10, 28, 32, 33, 34, 36, 38, 39, 44, 46, 47, 53, 61, 67, 68, 70, 78]",95
114071958,2025-12-21,"[3, 6, 12, 13, 15, 23, 28, 32, 40, 45, 46, 47, 50, 57, 58, 59, 65, 69, 70, 77]",96
114071959,2025-12-21,"[3, 6, 8, 11, 16, 19, 31, 32, 33, 34, 37, 39, 40, 56, 62, 64, 71, 72, 73, 79]",97
114071960,2025-12-21,"[5, 7, 9, 10, 13, 16, 22, 24, 31, 40, 45, 49, 50, 53, 54, 59, 66, 75, 76, 77]",98
114071961,2025-12-21,"[3, 12, 13, 20, 23, 30, 33, 34, 40, 45, 49, 52, 53, 54, 55, 62, 63, 65, 66, 80]",99
114071962,2025-12-21,"[8, 13, 23, 29, 36, 37, 38, 41, 47, 48, 49, 50, 51, 53, 54, 57, 64, 71, 72, 76]",100
114071963,2025-12-21,"[7, 11, 13, 18, 22, 31, 33, 43, 44, 46, 48, 49, 53, 57, 59, 60, 62, 63, 73, 80]",101
114071964,2025-12-21,"[2, 7, 8, 9, 12, 24, 25, 28, 33, 35, 36, 41, 42, 44, 49, 50, 51, 54, 61, 75]",102
114071965,2025-12-21,"[2, 7, 8, 9, 11, 15, 18, 20, 22, 38, 43, 45, 47, 50, 60, 62, 65, 66, 67, 70]",103
114071966,2025-12-21,"[1, 4, 6, 8, 9, 13, 16, 22, 26, 31, 36, 48, 53, 55, 63, 64, 67, 68, 72, 74]",104
114071967,2025-12-21,"[1, 7, 9, 11, 12, 19, 22, 24, 25, 26, 27, 31, 32, 47, 55, 58, 60, 69, 71, 77]",105
114071968,2025-12-21,"[1, 3, 8, 14, 18, 27, 31, 33, 34, 38, 41, 43, 47, 48, 52, 60, 62, 66, 73, 76]",106
114071969,2025-12-21,"[12, 19, 23, 29, 31, 32, 36, 41, 42, 43, 46, 52, 56, 66, 69, 73, 76, 77, 78, 79]",107
114071970,2025-12-21,"[6, 8, 13, 14, 18, 21, 27, 29, 30, 34, 39, 40, 43, 44, 47, 54, 68, 71, 73, 75]",108
114071971,2025-12-21,"[3, 8, 18, 19, 24, 26, 32, 34, 38, 57, 58, 60, 61, 63, 65, 66, 70, 75, 77, 80]",109
114071972,2025-12-21,"[8, 15, 23, 25, 32, 34, 35, 38, 45, 49, 52, 59, 65, 67, 68, 69, 72, 75, 76, 80]",110
114071973,2025-12-21,"[4, 6, 8, 16, 21, 27, 33, 36, 41, 50, 54, 57, 60, 63, 64, 66, 73, 74, 78, 79]",111
114071974,2025-12-21,"[8, 12, 14, 18, 22, 34, 44, 45, 51, 52, 54, 59, 64, 65, 67, 69, 76, 78, 79, 80]",112
114071975,2025-12-21,"[4, 5, 6, 7, 8, 22, 23, 30, 35, 36, 39, 42, 47, 48, 49, 57, 65, 67, 69, 73]",113
114071976,2025-12-21,"[7, 8, 9, 18, 21, 25, 28, 33, 38, 39, 44, 47, 50, 51, 52, 55, 59, 63, 66, 75]",114
114071977,2025-12-21,"[1, 3, 7, 13, 16, 17, 23, 26, 30, 32, 33, 35, 43, 47, 50, 56, 62, 70, 76, 77]",115
114071978,2025-12-21,"[1, 10, 11, 20, 21, 23, 24, 28, 37, 40, 42, 43, 44, 48, 52, 63, 64, 65, 72, 80]",116
114071979,2025-12-21,"[1, 4, 5, 14, 33, 36, 46, 48, 51, 52, 53, 55, 60, 62, 72, 75, 77, 78, 79, 80]",117
114071980,2025-12-21,"[3, 5, 12, 17, 18, 22, 28, 30, 32, 33, 36, 38, 41, 44, 47, 53, 58, 60, 65, 67]",118
114071981,2025-12-21,"[2, 3, 8, 11, 12, 21, 27, 29, 30, 39, 41, 46, 52, 55, 70, 71, 74, 75, 76, 80]",119
114071982,2025-12-21,"[1, 7, 9, 10, 11, 12, 20, 26, 32, 37, 38, 39, 43, 44, 45, 50, 51, 52, 57, 76]",120
114071983,2025-12-21,"[4, 7, 9, 11, 13, 18, 23, 32, 39, 41, 45, 47, 48, 52, 53, 68, 70, 72, 74, 80]",121
114071984,2025-12-21,"[2, 3, 6, 9, 10, 12, 17, 20, 21, 24, 27, 36, 37, 52, 53, 55, 56, 62, 71, 77]",122
114071985,2025-12-21,"[3, 11, 12, 14, 15, 17, 19, 21, 22, 24, 35, 46, 47, 51, 52, 59, 60, 64, 76, 79]",123
114071986,2025-12-21,"[2, 5, 7, 9, 12, 14, 22, 23, 29, 31, 32, 42, 43, 45, 48, 50, 53, 58, 64, 80]",124
114071987,2025-12-21,"[3, 5, 13, 15, 17, 19, 22, 28, 32, 36, 45, 49, 51, 55, 58, 70, 71, 72, 73, 80]",125
114071988,2025-12-21,"[5, 14, 21, 22, 29, 33, 43, 46, 48, 50, 51, 52, 57, 64, 65, 67, 72, 73, 79, 80]",126
114071989,2025-12-21,"[11, 18, 21, 23, 31, 35, 42, 43, 46, 47, 48, 50, 51, 53, 57, 61, 62, 65, 68, 74]",127
114071990,2025-12-21,"[4, 5, 16, 18, 20, 26, 28, 35, 37, 48, 50, 51, 62, 63, 64, 66, 69, 70, 77, 79]",128
114071991,2025-12-21,"[9, 10, 17, 18, 20, 22, 23, 25, 27, 32, 40, 45, 47, 51, 57, 59, 71, 74, 79, 80]",129
114071992,2025-12-21,"[1, 3, 7, 8, 9, 10, 13, 14, 15, 17, 18, 22, 25, 26, 39, 54, 56, 59, 70, 78]",130
114071993,2025-12-21,"[1, 3, 8, 13, 14, 15, 30, 36, 42, 47, 48, 50, 52, 54, 56, 57, 59, 65, 71, 77]",131
114071994,2025-12-21,"[4, 10, 12, 16, 24, 25, 30, 31, 41, 47, 54, 55, 56, 60, 64, 66, 72, 74, 75, 80]",132
114071995,2025-12-21,"[3, 8, 15, 21, 23, 28, 32, 33, 36, 43, 44, 47, 49, 63, 66, 70, 72, 76, 77, 80]",133
114071996,2025-12-21,"[4, 15, 24, 31, 33, 35, 36, 37, 38, 39, 45, 50, 63, 64, 67, 68, 69, 73, 76, 80]",134
114071997,2025-12-21,"[1, 3, 9, 10, 11, 15, 20, 21, 26, 28, 29, 34, 35, 44, 45, 46, 47, 57, 58, 74]",135
114071998,2025-12-21,"[6, 8, 19, 23, 25, 30, 32, 34, 41, 44, 45, 46, 47, 50, 56, 58, 60, 63, 73, 74]",136
114071999,2025-12-21,"[1, 4, 6, 7, 19, 20, 23, 34, 41, 48, 53, 54, 57, 58, 59, 67, 70, 71, 77, 80]",137
114072000,2025-12-21,"[2, 3, 6, 13, 17, 18, 22, 26, 28, 36, 38, 40, 44, 52, 61, 65, 66, 78, 79, 80]",138
114072001,2025-12-21,"[4, 6, 11, 12, 18, 19, 21, 32, 33, 35, 38, 51, 54, 56, 59, 66, 68, 70, 76, 78]",139
114072002,2025-12-21,"[6, 13, 21, 22, 27, 29, 30, 33, 34, 37, 39, 44, 50, 51, 59, 61, 65, 70, 75, 80]",140
114072003,2025-12-21,"[1, 8, 10, 11, 19, 30, 34, 36, 41, 44, 45, 47, 49, 54, 55, 57, 62, 71, 72, 76]",141
114072004,2025-12-21,"[5, 7, 14, 15, 16, 21, 22, 23, 37, 41, 43, 44, 46, 59, 69, 70, 72, 74, 75, 78]",142
114072005,2025-12-21,"[7, 10, 11, 13, 16, 19, 25, 26, 30, 31, 34, 39, 44, 45, 48, 54, 57, 66, 67, 76]",143
114072006,2025-12-21,"[8, 9, 11, 12, 26, 28, 30, 36, 39, 41, 43, 47, 49, 52, 57, 67, 69, 70, 78, 79]",144
114072007,2025-12-21,"[2, 4, 5, 9, 15, 27, 29, 35, 36, 43, 46, 49, 57, 58, 62, 64, 65, 70, 76, 79]",145
114072008,2025-12-21,"[5, 21, 28, 36, 37, 40, 47, 50, 53, 55, 56, 57, 58, 59, 60, 61, 63, 69, 73, 78]",146
114072009,2025-12-21,"[5, 15, 19, 27, 30, 31, 33, 47, 49, 50, 53, 54, 55, 58, 61, 68, 69, 72, 78, 80]",147
114072010,2025-12-21,"[4, 5, 15, 16, 19, 20, 23, 24, 25, 30, 33, 47, 50, 53, 58, 59, 68, 70, 74, 75]",148
114072011,2025-12-21,"[10, 11, 15, 18, 22, 27, 33, 36, 40, 43, 45, 49, 51, 53, 54, 57, 58, 66, 69, 75]",149
114072012,2025-12-21,"[3, 4, 10, 11, 16, 26, 34, 35, 36, 37, 39, 50, 51, 54, 58, 59, 69, 70, 72, 75]",150
114072013,2025-12-21,"[9, 11, 13, 23, 26, 30, 31, 37, 38, 39, 43, 50, 51, 54, 55, 56, 61, 63, 73, 75]",151
114072014,2025-12-21,"[3, 12, 21, 23, 25, 26, 28, 29, 33, 34, 37, 46, 51, 56, 67, 68, 71, 73, 75, 76]",152
114072015,2025-12-21,"[9, 16, 22, 23, 29, 37, 46, 47, 48, 52, 56, 58, 64, 67, 69, 70, 74, 77, 78, 79]",153
114072016,2025-12-21,"[8, 13, 15, 17, 23, 24, 27, 30, 31, 36, 38, 42, 44, 45, 48, 51, 55, 57, 71, 72]",154
114072017,2025-12-21,"[6, 7, 9, 19, 20, 26, 31, 36, 39, 43, 44, 46, 48, 53, 60, 62, 63, 65, 66, 71]",155
114072018,2025-12-21,"[5, 10, 13, 15, 16, 19, 22, 37, 41, 47, 48, 52, 53, 54, 56, 62, 64, 69, 72, 76]",156
114072019,2025-12-21,"[3, 13, 17, 26, 30, 32, 35, 36, 46, 47, 56, 60, 61, 63, 65, 66, 72, 73, 75, 78]",157
114072020,2025-12-21,"[2, 3, 10, 19, 22, 23, 30, 46, 47, 49, 51, 54, 55, 65, 66, 69, 70, 71, 76, 78]",158
114072021,2025-12-21,"[6, 8, 14, 17, 26, 33, 34, 36, 38, 45, 52, 55, 56, 61, 67, 70, 71, 74, 75, 78]",159
114072022,2025-12-21,"[2, 5, 8, 10, 12, 23, 24, 31, 36, 40, 43, 47, 50, 60, 62, 65, 68, 73, 74, 75]",160
114072023,2025-12-21,"[1, 2, 3, 15, 16, 20, 23, 25, 26, 27, 28, 37, 43, 46, 53, 61, 64, 66, 76, 80]",161
114072024,2025-12-21,"[3, 7, 9, 12, 14, 17, 30, 50, 51, 52, 53, 56, 57, 58, 61, 66, 67, 69, 73, 76]",162
114072025,2025-12-21,"[6, 7, 9, 11, 14, 18, 21, 28, 34, 37, 39, 40, 50, 51, 53, 57, 60, 62, 65, 76]",163
114072026,2025-12-21,"[1, 5, 14, 15, 16, 21, 26, 33, 34, 35, 41, 43, 47, 49, 52, 59, 69, 71, 77, 80]",164
114072027,2025-12-21,"[2, 3, 10, 17, 20, 25, 42, 43, 45, 47, 49, 59, 60, 65, 73, 75, 76, 77, 78, 80]",165
114072028,2025-12-21,"[2, 3, 9, 13, 17, 32, 35, 40, 43, 47, 48, 52, 55, 57, 60, 62, 67, 76, 78, 80]",166
114072029,2025-12-21,"[4, 5, 16, 26, 28, 33, 34, 37, 41, 50, 53, 57, 62, 64, 65, 67, 70, 72, 74, 78]",167
114072030,2025-12-21,"[8, 12, 13, 17, 19, 28, 29, 33, 34, 39, 44, 47, 51, 56, 58, 59, 62, 70, 74, 80]",168
114072031,2025-12-21,"[1, 14, 16, 21, 23, 24, 25, 27, 38, 40, 44, 49, 52, 55, 56, 60, 61, 65, 72, 77]",169
114072032,2025-12-21,"[7, 9, 13, 18, 19, 21, 22, 25, 32, 41, 43, 49, 50, 51, 65, 68, 69, 72, 73, 79]",170
114072033,2025-12-21,"[12, 14, 15, 18, 21, 22, 28, 31, 34, 36, 39, 61, 65, 67, 72, 74, 75, 76, 77, 78]",171
114072034,2025-12-21,"[1, 4, 5, 13, 16, 17, 26, 27, 28, 33, 37, 41, 47, 49, 55, 56, 67, 69, 70, 76]",172
114072035,2025-12-21,"[1, 3, 9, 11, 18, 20, 21, 24, 26, 29, 35, 43, 46, 47, 50, 57, 61, 71, 73, 80]",173
114072036,2025-12-21,"[2, 4, 6, 7, 9, 10, 23, 27, 29, 31, 39, 42, 53, 54, 61, 64, 65, 70, 71, 77]",174
114072037,2025-12-21,"[7, 11, 19, 23, 27, 29, 33, 39, 42, 45, 51, 54, 55, 63, 65, 68, 69, 70, 74, 76]",175
114072038,2025-12-21,"[7, 10, 12, 17, 19, 24, 30, 38, 43, 46, 49, 51, 55, 56, 65, 68, 69, 72, 74, 75]",176
114072039,2025-12-21,"[3, 4, 14, 15, 19, 25, 29, 30, 32, 35, 36, 37, 38, 41, 45, 50, 52, 53, 54, 67]",177
114072040,2025-12-21,"[1, 4, 9, 10, 17, 27, 31, 38, 43, 45, 47, 57, 61, 62, 66, 68, 69, 73, 74, 79]",178
114072041,2025-12-21,"[8, 11, 12, 13, 14, 19, 24, 29, 30, 34, 38, 39, 42, 44, 50, 51, 52, 60, 72, 75]",179
114072042,2025-12-21,"[3, 7, 10, 19, 20, 23, 26, 27, 29, 30, 31, 40, 42, 48, 58, 59, 68, 70, 73, 79]",180
114072043,2025-12-21,"[1, 3, 4, 9, 16, 19, 21, 25, 26, 28, 29, 31, 47, 53, 55, 69, 72, 73, 75, 80]",181
114072044,2025-12-21,"[1, 4, 6, 14, 17, 22, 24, 26, 37, 40, 42, 47, 49, 56, 61, 64, 66, 68, 72, 76]",182
114072045,2025-12-21,"[2, 16, 25, 29, 30, 43, 44, 47, 48, 50, 53, 58, 59, 60, 62, 65, 68, 69, 73, 76]",183
114072046,2025-12-21,"[4, 6, 8, 9, 10, 11, 16, 23, 25, 27, 34, 42, 44, 56, 58, 60, 68, 76, 77, 78]",184
114072047,2025-12-21,"[2, 3, 4, 6, 19, 29, 30, 33, 36, 41, 44, 45, 46, 49, 64, 66, 67, 72, 74, 79]",185
114072048,2025-12-21,"[4, 6, 8, 10, 11, 25, 27, 31, 32, 35, 42, 44, 46, 50, 51, 56, 61, 63, 71, 78]",186
114072049,2025-12-21,"[10, 15, 16, 19, 27, 30, 35, 43, 47, 52, 57, 59, 64, 66, 69, 71, 72, 76, 77, 80]",187
114072050,2025-12-21,"[4, 6, 14, 21, 23, 25, 28, 32, 35, 47, 48, 52, 53, 54, 56, 61, 64, 71, 76, 77]",188
114072051,2025-12-21,"[4, 5, 7, 8, 13, 24, 27, 35, 40, 41, 45, 51, 54, 57, 67, 72, 75, 77, 79, 80]",189
114072052,2025-12-21,"[3, 15, 16, 21, 25, 26, 29, 33, 34, 35, 38, 43, 46, 63, 70, 71, 72, 73, 75, 78]",190
114072053,2025-12-21,"[2, 3, 11, 17, 22, 26, 27, 28, 51, 53, 54, 57, 58, 59, 62, 63, 67, 72, 76, 80]",191
114072054,2025-12-21,"[4, 9, 16, 17, 22, 25, 27, 30, 34, 44, 54, 55, 63, 65, 67, 69, 70, 73, 75, 76]",192
114072055,2025-12-21,"[1, 4, 5, 12, 13, 17, 31, 35, 37, 41, 45, 47, 52, 57, 58, 63, 64, 69, 74, 79]",193
114072056,2025-12-21,"[3, 5, 10, 16, 17, 22, 28, 32, 37, 40, 44, 50, 52, 54, 65, 67, 74, 75, 78, 80]",194
114072057,2025-12-21,"[3, 4, 12, 13, 17, 19, 20, 25, 28, 29, 42, 43, 47, 49, 55, 58, 61, 65, 73, 75]",195
114072058,2025-12-21,"[4, 9, 13, 16, 17, 30, 36, 38, 40, 44, 48, 51, 52, 54, 57, 59, 63, 65, 79, 80]",196
114072059,2025-12-21,"[3, 5, 17, 22, 23, 27, 29, 34, 39, 46, 47, 49, 53, 58, 60, 62, 70, 76, 78, 80]",197
114072060,2025-12-21,"[2, 5, 7, 15, 18, 25, 27, 30, 31, 33, 34, 35, 40, 41, 43, 53, 58, 69, 70, 79]",198
114072061,2025-12-21,"[1, 2, 4, 10, 11, 13, 15, 18, 24, 30, 31, 34, 38, 43, 47, 51, 60, 65, 67, 79]",199
114072062,2025-12-21,"[2, 3, 11, 13, 22, 24, 29, 30, 40, 42, 45, 46, 54, 55, 61, 62, 64, 69, 73, 77]",200
114072063,2025-12-21,"[3, 4, 5, 6, 7, 10, 12, 25, 39, 55, 56, 60, 62, 63, 67, 69, 71, 73, 77, 79]",201
114072064,2025-12-21,"[4, 11, 15, 17, 20, 21, 25, 30, 38, 43, 46, 47, 49, 51, 53, 55, 67, 69, 72, 74]",202
114072065,2025-12-21,"[5, 7, 12, 16, 19, 23, 24, 28, 30, 41, 42, 47, 50, 61, 62, 64, 71, 75, 79, 80]",203
114072066,2025-12-22,"[1, 2, 3, 5, 8, 10, 20, 21, 28, 34, 38, 40, 42, 46, 54, 55, 59, 61, 63, 76]",1
114072067,2025-12-22,"[2, 8, 9, 12, 14, 15, 19, 20, 22, 36, 43, 48, 49, 54, 59, 67, 68, 69, 70, 72]",2
114072068,2025-12-22,"[1, 5, 7, 8, 21, 23, 24, 27, 33, 34, 37, 42, 45, 49, 57, 59, 62, 64, 67, 79]",3
114072069,2025-12-22,"[1, 7, 9, 15, 19, 20, 21, 28, 29, 35, 45, 47, 48, 49, 59, 63, 65, 69, 72, 79]",4
114072070,2025-12-22,"[2, 4, 11, 16, 27, 35, 36, 38, 44, 45, 50, 54, 57, 58, 59, 60, 66, 68, 76, 79]",5
114072071,2025-12-22,"[4, 7, 9, 10, 13, 26, 31, 34, 37, 38, 50, 55, 56, 57, 58, 67, 68, 70, 71, 75]",6
114072072,2025-12-22,"[1, 3, 4, 5, 12, 19, 38, 48, 49, 50, 51, 52, 57, 58, 61, 64, 67, 75, 77, 80]",7
114072073,2025-12-22,"[1, 13, 15, 20, 21, 26, 28, 32, 38, 45, 50, 53, 54, 59, 60, 62, 69, 70, 76, 80]",8
114072074,2025-12-22,"[11, 12, 18, 26, 27, 28, 30, 32, 49, 51, 54, 58, 60, 61, 63, 66, 67, 73, 77, 79]",9
114072075,2025-12-22,"[2, 4, 6, 7, 10, 11, 16, 26, 37, 40, 45, 46, 47, 51, 53, 67, 71, 75, 76, 78]",10
114072076,2025-12-22,"[4, 9, 13, 29, 36, 38, 42, 43, 44, 46, 50, 51, 54, 58, 59, 63, 66, 72, 74, 76]",11
114072077,2025-12-22,"[3, 7, 8, 10, 11, 17, 21, 32, 33, 34, 40, 45, 52, 56, 59, 66, 74, 75, 77, 80]",12
114072078,2025-12-22,"[12, 13, 20, 23, 27, 30, 37, 43, 44, 46, 47, 50, 52, 54, 55, 61, 63, 67, 70, 73]",13
114072079,2025-12-22,"[1, 4, 5, 7, 11, 14, 15, 16, 17, 23, 24, 31, 51, 53, 58, 59, 69, 70, 77, 79]",14
114072080,2025-12-22,"[11, 15, 16, 17, 22, 23, 24, 25, 28, 31, 41, 49, 50, 52, 53, 71, 76, 77, 78, 79]",15
114072081,2025-12-22,"[8, 10, 11, 18, 21, 24, 29, 30, 34, 35, 36, 44, 47, 52, 57, 65, 66, 69, 74, 76]",16
114072082,2025-12-22,"[2, 11, 20, 24, 28, 29, 31, 38, 39, 41, 43, 44, 45, 51, 61, 70, 71, 73, 77, 78]",17
114072083,2025-12-22,"[3, 14, 15, 17, 23, 28, 31, 39, 41, 47, 48, 49, 51, 54, 57, 63, 67, 69, 74, 78]",18
114072084,2025-12-22,"[1, 3, 11, 12, 16, 21, 22, 24, 29, 31, 33, 43, 45, 46, 48, 65, 66, 72, 74, 79]",19
114072085,2025-12-22,"[2, 4, 8, 20, 21, 23, 24, 26, 28, 30, 34, 37, 38, 40, 45, 49, 53, 59, 71, 72]",20
114072086,2025-12-22,"[1, 7, 10, 13, 17, 26, 30, 34, 41, 47, 49, 56, 59, 60, 61, 65, 68, 73, 75, 78]",21
114072087,2025-12-22,"[8, 14, 26, 27, 29, 33, 34, 35, 36, 40, 48, 52, 53, 55, 57, 58, 64, 73, 75, 80]",22
114072088,2025-12-22,"[2, 5, 6, 7, 18, 23, 26, 28, 29, 30, 32, 33, 34, 41, 54, 55, 58, 59, 62, 70]",23
114072089,2025-12-22,"[4, 17, 21, 23, 27, 34, 42, 44, 50, 59, 61, 62, 63, 65, 68, 69, 72, 73, 75, 76]",24
